# APR (1-D) cold beta-eq:  nb[fm^-3]  rho[g/cm^3]  P[dyn/cm^2]
1.199999999999999956e-01 2.037074056184462188e+14 1.483200159227404853e+33
1.250000000000000000e-01 2.122673579268361250e+14 1.632500175255352008e+33
1.300000000000000044e-01 2.208342157582205938e+14 1.793700192560811415e+33
1.350000000000000089e-01 2.294082355315577500e+14 1.967400211208195886e+33
1.400000000000000133e-01 2.379896833815918125e+14 2.154400231283387728e+33
1.449999999999999900e-01 2.465788324934590938e+14 2.355200252840064428e+33
1.499999999999999944e-01 2.551759582480566250e+14 2.570400275942638221e+33
1.549999999999999989e-01 2.637813435108489062e+14 2.800800300676991989e+33
1.600000000000000033e-01 2.723952746846481875e+14 3.046800327086068185e+33
1.650000000000000078e-01 2.810180375378025938e+14 3.309000355234278465e+33
1.700000000000000122e-01 2.896499272838890625e+14 3.588400385228977227e+33
1.749999999999999889e-01 2.982912434171164375e+14 3.885300417102370157e+33
1.799999999999999933e-01 3.069422855496996875e+14 4.200500450940339848e+33
1.849999999999999978e-01 3.156033583852287500e+14 4.534600486807300555e+33
1.900000000000000022e-01 3.242747682006147500e+14 4.888200524767663647e+33
1.950000000000000067e-01 3.329568212993180625e+14 5.261800564875106610e+33
2.000000000000000111e-01 3.416498280853196875e+14 5.656300607226245923e+33
2.049999999999999878e-01 3.503541017238865000e+14 6.072100651864025190e+33
2.099999999999999922e-01 3.590699575549123125e+14 6.510100698885063195e+33
2.149999999999999967e-01 3.677977107258712500e+14 6.970500748310830011e+33
2.200000000000000011e-01 3.765376782326780000e+14 7.454400800259415648e+33
2.250000000000000056e-01 3.852901806338713125e+14 7.962100854763024060e+33
2.300000000000000100e-01 3.940555388833616875e+14 8.494500911918276338e+33
2.349999999999999867e-01 4.028340758577806875e+14 9.052000971768112628e+33
2.399999999999999911e-01 4.116261159348151875e+14 9.635501034409154019e+33
2.449999999999999956e-01 4.204319806598355625e+14 1.024500109984139705e+34
2.500000000000000000e-01 4.292519950766050000e+14 1.088200116822587419e+34
2.600000000000000089e-01 4.469355002747436250e+14 1.222500131240225246e+34
2.700000000000000178e-01 4.646791476783042500e+14 1.369500147021258325e+34
2.800000000000000266e-01 4.824861265271933125e+14 1.530100164262305671e+34
2.899999999999999800e-01 5.003597180916994375e+14 1.705000183038514611e+34
2.999999999999999889e-01 5.183035406247523750e+14 1.896500203596799511e+34
3.099999999999999978e-01 5.363213088984850625e+14 2.104000225872747616e+34
3.200000000000000067e-01 5.544168683580050000e+14 2.330300250166950317e+34
3.300000000000000155e-01 5.725941132072497500e+14 2.574100276339847530e+34
3.400000000000000244e-01 5.908567165495800000e+14 2.836900304552470333e+34
3.499999999999999778e-01 6.092088950137293750e+14 3.121900335148351414e+34
3.599999999999999867e-01 6.276548915331650000e+14 3.427400367944987777e+34
3.699999999999999956e-01 6.461989176017865000e+14 3.756600403285913955e+34
3.800000000000000044e-01 6.648454847677196250e+14 4.109700441192600021e+34
3.900000000000000133e-01 6.835988687038095000e+14 4.486500481643574980e+34
4.000000000000000222e-01 7.024633029156217500e+14 4.888500524799869447e+34
4.099999999999999756e-01 7.214432806647927500e+14 5.317600570865456950e+34
4.199999999999999845e-01 7.405435263297636250e+14 5.775200619990633529e+34
4.299999999999999933e-01 7.597685122082211250e+14 6.259600671992894807e+34
4.400000000000000022e-01 7.791224885210525000e+14 6.772500727054745162e+34
4.500000000000000111e-01 7.986101143970856250e+14 7.317000785508980400e+34
4.600000000000000200e-01 8.182360686175842500e+14 7.891700847205305402e+34
4.699999999999999734e-01 8.380050162175762500e+14 8.499700912476516897e+34
4.799999999999999822e-01 8.579216056146555000e+14 9.139300981140114198e+34
4.899999999999999911e-01 8.779904268735305000e+14 9.813501053518160380e+34
5.000000000000000000e-01 8.982160891009228750e+14 1.052100112947109213e+35
5.100000000000000089e-01 9.186032150000025000e+14 1.126500120934244537e+35
5.200000000000000178e-01 9.391566575933572500e+14 1.204600129318589205e+35
5.300000000000000266e-01 9.598810336143501250e+14 1.286300138089408457e+35
5.400000000000000355e-01 9.807809849069192500e+14 1.371900147278907864e+35
5.600000000000000533e-01 1.023126619545486125e+15 1.554900166924683927e+35
5.799999999999999600e-01 1.066231163354258500e+15 1.754100188309594145e+35
5.999999999999999778e-01 1.110133414119537875e+15 1.971000211594669871e+35
6.199999999999999956e-01 1.154871780040750000e+15 2.205200236736969299e+35
6.400000000000000133e-01 1.200484530717084250e+15 2.458500263929728800e+35
6.600000000000000311e-01 1.247010807244195500e+15 2.730900293172949481e+35
6.800000000000000488e-01 1.294486884734377250e+15 3.022100324434424849e+35
6.999999999999999556e-01 1.342952060704155750e+15 3.335700358100628750e+35
7.199999999999999734e-01 1.392446118121358750e+15 3.669600393946118693e+35
7.399999999999999911e-01 1.443006234108381250e+15 4.025800432185603148e+35
7.600000000000000089e-01 1.494670403273376250e+15 4.404100472797608906e+35
7.800000000000000266e-01 1.547476861247125500e+15 4.806300515975373446e+35
8.000000000000000444e-01 1.601466333881836250e+15 5.233700561858459707e+35
8.199999999999999512e-01 1.656677491420778750e+15 5.684900610296569252e+35
8.399999999999999689e-01 1.713147255175736750e+15 6.161500661461470775e+35
8.599999999999999867e-01 1.770912717502680250e+15 6.663300715331692545e+35
8.800000000000000044e-01 1.830011111714806250e+15 7.192000772089734327e+35
9.000000000000000222e-01 1.890482158729108750e+15 7.749200831907364816e+35
9.200000000000000400e-01 1.952364046171549000e+15 8.333400894623553028e+35
9.399999999999999467e-01 2.015693078689527000e+15 8.946000960388594450e+35
9.599999999999999645e-01 2.080507793854394500e+15 9.588801029395723608e+35
9.799999999999999822e-01 2.146847492361379750e+15 1.026200110166641445e+36
1.000000000000000000e+00 2.214749437982487500e+15 1.096500117713625398e+36
1.020000000000000018e+00 2.284247848231192000e+15 1.169700125571935676e+36
1.040000000000000036e+00 2.355381089525310500e+15 1.246400133805985115e+36
1.060000000000000053e+00 2.428188456605241500e+15 1.326200142372831725e+36
1.080000000000000071e+00 2.502705506271160500e+15 1.409300151293946354e+36
1.100000000000000089e+00 2.578968588376607500e+15 1.495700160569329297e+36
1.120000000000000107e+00 2.657021630824139500e+15 1.586300170295598701e+36
1.139999999999999902e+00 2.736886987396320000e+15 1.678100180150692893e+36
1.159999999999999920e+00 2.818604987630517000e+15 1.776200190682117220e+36
1.179999999999999938e+00 2.902220456898090500e+15 1.875900201385307439e+36
1.199999999999999956e+00 2.987761872697719000e+15 1.980500212614532601e+36
1.219999999999999973e+00 3.075270767199264500e+15 2.088100224165819733e+36
1.239999999999999991e+00 3.164785700778424000e+15 2.200500236232405720e+36
1.260000000000000009e+00 3.256331445894762500e+15 2.314400248460022396e+36
1.280000000000000027e+00 3.349946421562559500e+15 2.434900261396175995e+36
1.300000000000000044e+00 3.445680664558984000e+15 2.558200274632919684e+36
1.320000000000000062e+00 3.543555379048987000e+15 2.685000288245403418e+36
1.340000000000000080e+00 3.643606246444830000e+15 2.816400302351713537e+36
