# nb[fm^-3]  rho[g/cm^3]  P[dyn/cm^2]  (cold beta-eq APR)
3.981071699999999906e-09 6.608069447704343125e+06 4.952946633533868506e+23
4.365158299999999716e-09 7.245638748163203709e+06 5.577244324564872452e+23
4.786300899999999775e-09 7.944725496472154744e+06 6.284936828889419156e+23
5.248074599999999867e-09 8.711265681019444019e+06 7.087331435251980179e+23
5.754399399999999707e-09 9.551768079000085592e+06 7.997250012672979548e+23
6.309573399999999593e-09 1.047336940420836769e+07 9.029228115648926418e+23
6.918309699999999767e-09 1.148389561692612059e+07 1.019974033034460621e+24
7.585775800000000563e-09 1.259192737478610128e+07 1.152745381600450295e+24
8.317637700000000749e-09 1.380687330516492389e+07 1.303351689941929333e+24
9.120108399999999753e-09 1.513904817694131285e+07 1.430254394314795057e+24
1.000000000000000021e-08 1.659976432146536373e+07 1.618150174823316462e+24
1.096478199999999925e-08 1.820142730551771447e+07 1.831275971841584217e+24
1.202264400000000020e-08 1.995763740805618837e+07 2.073006313771744677e+24
1.318256700000000060e-08 2.188330954901918024e+07 2.347162199008238679e+24
1.445439799999999941e-08 2.399479725608909130e+07 2.658069030417636606e+24
1.584893200000000000e-08 2.631002894082476571e+07 3.010622586219445036e+24
1.737800800000000106e-08 2.884866745453964919e+07 3.410364307866971705e+24
1.905460700000000134e-08 3.163227295127053186e+07 3.863566212625603127e+24
2.089296100000000134e-08 3.468448409135901928e+07 4.377325545568532167e+24
2.290867699999999980e-08 3.803122413162171841e+07 4.959674929365722253e+24
2.511886400000000112e-08 4.170091205291504413e+07 5.619702081737844899e+24
2.754228700000000155e-08 4.572471857234289497e+07 6.367691155597045476e+24
3.019951700000000065e-08 5.013681552930310369e+07 7.215277562195189179e+24
3.311311200000000273e-08 5.497467680206865817e+07 8.175625811691733955e+24
3.630780499999999733e-08 6.027939092440203577e+07 9.263628483711815077e+24
3.981071699999999741e-08 6.609601524563664198e+07 1.049613465258318180e+25
4.365158300000000212e-08 7.247395177807563543e+07 1.189220485434497737e+25
4.786300900000000271e-08 7.946737459952077270e+07 1.347340019049565489e+25
5.248074599999999702e-08 8.713568555934599042e+07 1.526410893722755064e+25
5.754399400000000038e-08 9.554401993635636568e+07 1.729192062455117550e+25
6.309573399999999924e-08 1.047637986819058061e+08 1.958803733962229058e+25
6.918309699999999933e-08 1.148733422768981606e+08 2.218775565039921934e+25
7.585775799999999901e-08 1.259585262744861841e+08 2.513099393015362383e+25
8.317637699999999425e-08 1.381135149718064964e+08 2.846290150109913220e+25
9.120108399999999753e-08 1.514415685069804788e+08 3.223454266182830819e+25
9.999999999999999547e-08 1.660559098423730433e+08 3.650366398284602847e+25
1.096478199999999991e-07 1.820806950648018420e+08 4.133557817992753142e+25
1.202264399999999888e-07 1.996520569233709574e+08 4.680414379427919145e+25
1.318256699999999994e-07 2.189192917786401510e+08 5.299289185669184218e+25
1.445439800000000073e-07 2.400461014136914015e+08 5.999628034320116719e+25
1.584893200000000067e-07 2.632119584599941075e+08 6.792111828621663683e+25
1.737800800000000106e-07 2.886135150700963736e+08 7.454511984924312625e+25
1.905460700000000068e-07 3.164667122684412003e+08 8.438363868835324002e+25
2.089296099999999936e-07 3.470082395033684373e+08 9.551529859383860892e+25
2.290867700000000046e-07 3.804976278574264050e+08 1.081095397764582703e+26
2.511886400000000046e-07 4.172194048947703838e+08 1.223579438139511073e+26
2.754228699999999956e-07 4.574856594179600477e+08 1.384771841632680754e+26
3.019951699999999801e-07 5.016385414052803516e+08 1.567122437898023556e+26
3.311311200000000141e-07 5.500532776833159924e+08 1.773401529017993909e+26
3.630780500000000130e-07 6.031413053170000315e+08 2.006741651716833943e+26
3.981071700000000138e-07 6.613538216513775587e+08 2.270684993991881239e+26
4.365158300000000080e-07 7.251855519403607845e+08 2.569236541920605596e+26
4.786300899999999477e-07 7.951790344329667091e+08 2.906925315474202005e+26
5.248074599999999967e-07 8.719291889146476984e+08 3.288872213384184599e+26
5.754399399999999641e-07 9.560883111031308174e+08 3.606487850574600215e+26
6.309573400000000189e-07 1.048370619923760891e+09 4.080101669032231620e+26
6.918309699999999933e-07 1.149561547826187134e+09 4.615743650739116036e+26
7.585775800000000166e-07 1.260521271967033386e+09 5.221518586299739848e+26
8.317637699999999954e-07 1.382193041584411621e+09 5.906585351011255114e+26
9.120108399999999488e-07 1.515610737816921234e+09 6.440536374567430073e+26
9.999999999999999547e-07 1.661906561472083569e+09 7.283132565809388294e+26
1.096478199999999911e-06 1.822326301196817398e+09 8.236002859761659922e+26
1.202264399999999940e-06 1.998233809773309469e+09 9.313715434290463327e+26
1.318256699999999994e-06 2.191124910319420338e+09 1.053278052932478713e+27
1.445439799999999915e-06 2.402639849443722248e+09 1.191184246248833625e+27
1.584893199999999961e-06 2.634576977186102867e+09 1.347184634806192735e+27
1.737800800000000053e-06 2.888905995487689018e+09 1.474235626604901357e+27
1.905460699999999962e-06 3.167789530855608940e+09 1.667318703607021667e+27
2.089296099999999883e-06 3.473601183616936207e+09 1.885671862681438778e+27
2.290867700000000099e-06 3.808942003183916569e+09 2.132598546321168026e+27
2.511886399999999834e-06 4.176663738350689888e+09 2.411833389642601247e+27
2.754228700000000168e-06 4.579894585297511101e+09 2.727599288026399935e+27
3.019951700000000012e-06 5.022064291010791779e+09 3.084670661356543672e+27
